Method Stereotype,Stereotype Count
get,381
predicate,453
property,369
void-accessor,221
set,461
command,1585
non-void-command,507
collaborator,1762
controller,205
wrapper,598
constructor,533
copy-constructor,5
destructor,0
factory,83
incidental,265
stateless,396
empty,132
unclassified,2
Total,7958
