Unique Method Stereotype,Method Count
get predicate,2
get predicate non-void-command collaborator,2
get predicate set collaborator,2
factory collaborator stateless,2
get command collaborator,1
collaborator incidental,318
get,329
get property non-void-command collaborator,18
void-accessor command collaborator,12
property command collaborator,15
set collaborator,120
property non-void-command collaborator,525
property controller,78
wrapper stateless,217
void-accessor collaborator,67
copy-constructor,344
incidental,112
controller,34
property non-void-command,41
stateless,2
property collaborator,955
property non-void-command factory collaborator,9
predicate set,4
void-accessor wrapper,5
predicate non-void-command,44
property factory,4
predicate wrapper,32
property set,17
set,233
constructor,1576
get property controller,3
get non-void-command collaborator,41
property wrapper,102
predicate,323
property factory wrapper,2
command,508
unclassified,27
predicate non-void-command collaborator,186
wrapper,23
non-void-command collaborator,8
get non-void-command,18
get property wrapper,7
destructor,207
predicate collaborator,217
get collaborator,473
non-void-command factory collaborator,2
controller stateless,278
collaborator,125
get predicate non-void-command,2
get set,13
get factory collaborator,2
predicate set collaborator,13
property non-void-command factory,3
command collaborator,787
property,322
property set collaborator,18
void-accessor set collaborator,1
get property collaborator,26
get property non-void-command,1
get wrapper,16
empty,94
get property,9
void-accessor command,3
get set collaborator,21
predicate controller,17
property factory collaborator,91
get predicate collaborator,2
property factory controller,1
Total,9112
