Class Stereotype,Stereotype Count
entity,140
minimal-entity,3
data-provider,216
commander,53
boundary,402
factory,10
controller,21
pure-controller,49
large-class,1
lazy-class,7
degenerate,160
data-class,25
small-class,200
empty,327
unclassified,103
Total,1717
