Method Stereotype,Stereotype Count
get,86
predicate,43
property,274
void-accessor,100
set,84
command,411
non-void-command,266
collaborator,570
controller,160
wrapper,81
constructor,189
copy-constructor,7
destructor,0
factory,136
incidental,73
stateless,155
empty,22
unclassified,2
Total,2659
