Unique Class Stereotype,Class Count
entity boundary data-class,1
data-provider data-class small-class,1
data-provider degenerate,2
data-provider boundary,1
degenerate small-class,15
entity,7
commander boundary,19
boundary degenerate,5
controller,5
commander boundary data-class small-class,1
commander small-class,11
factory controller data-class small-class,1
entity small-class,2
empty,65
commander,7
pure-controller degenerate,2
small-class,18
entity boundary small-class,5
data-provider small-class,2
pure-controller small-class,19
boundary,21
degenerate,5
entity boundary,11
data-class small-class,1
data-provider,2
factory controller data-class,1
unclassified,35
controller small-class,5
data-provider boundary data-class,1
entity commander boundary degenerate,1
boundary degenerate small-class,5
pure-controller degenerate small-class,12
entity commander boundary,2
controller degenerate,5
commander boundary small-class,10
minimal-entity boundary,1
commander data-class small-class,1
Total,308
