Method Stereotype,Stereotype Count
get,800
predicate,302
property,975
void-accessor,151
set,503
command,672
non-void-command,1259
collaborator,2233
controller,284
wrapper,341
constructor,749
copy-constructor,143
destructor,0
factory,257
incidental,222
stateless,358
empty,54
unclassified,4
Total,9307
