Class Stereotype,Stereotype Count
entity,529
minimal-entity,10
data-provider,153
commander,773
boundary,1340
factory,204
controller,139
pure-controller,186
large-class,1
lazy-class,29
degenerate,517
data-class,73
small-class,1090
empty,1314
unclassified,154
Total,6512
