Unique Method Stereotype,Method Count
get factory collaborator,3
get set collaborator,3
property set factory collaborator,1
predicate,1
get property wrapper,1
get non-void-command,1
void-accessor command collaborator,1
property factory controller,4
get set,1
wrapper,6
get property,1
get property factory collaborator,1
get non-void-command factory collaborator,2
factory wrapper stateless,2
get property non-void-command,2
get predicate non-void-command collaborator,1
predicate wrapper,2
factory wrapper,2
command collaborator,386
property wrapper,13
get non-void-command collaborator,9
get command,1
get collaborator,86
wrapper stateless,54
set,39
get property controller,1
constructor,280
get property factory wrapper,2
property factory wrapper,4
controller stateless,87
predicate controller,2
non-void-command factory collaborator,23
property factory,1
predicate non-void-command,88
predicate non-void-command collaborator,43
controller,15
incidental,8
copy-constructor,13
command,208
empty,15
factory controller stateless,14
property,10
property controller,9
property non-void-command collaborator,204
set collaborator,31
get set factory collaborator,4
property set collaborator,19
factory collaborator stateless,9
get property set factory collaborator,1
collaborator stateless,8
property non-void-command,280
property non-void-command factory collaborator,21
property collaborator,2
property set,5
factory collaborator incidental,1
property factory collaborator,4
get property non-void-command collaborator,2
collaborator incidental,10
get,106
Total,2153
