Class Stereotype,Stereotype Count
entity,372
minimal-entity,14
data-provider,872
commander,101
boundary,1410
factory,2
controller,59
pure-controller,41
large-class,0
lazy-class,18
degenerate,174
data-class,92
small-class,750
empty,864
unclassified,38
Total,4807
