Method Stereotype,Stereotype Count
get,2637
predicate,196
property,3493
void-accessor,384
set,845
command,753
non-void-command,461
collaborator,6565
controller,415
wrapper,848
constructor,2273
copy-constructor,63
destructor,16
factory,2
incidental,290
stateless,557
empty,48
unclassified,59
Total,19905
