Class Stereotype,Stereotype Count
entity,176
minimal-entity,8
data-provider,237
commander,103
boundary,558
factory,2
controller,31
pure-controller,242
large-class,0
lazy-class,17
degenerate,368
data-class,54
small-class,728
empty,573
unclassified,59
Total,3156
