Class Name,Class Stereotype,Method Name,Method Stereotype
"StringsTest","boundary degenerate","nullValue","wrapper stateless"
"StringsTest","boundary degenerate","string","wrapper stateless"
"StringsTest","boundary degenerate","unprintableCharacters","wrapper stateless"
"StringsTest","boundary degenerate","objects","wrapper stateless"
"StringsTest","boundary degenerate","byteValue","wrapper stateless"
"StringsTest","boundary degenerate","byteArrays","wrapper stateless"
"StringsTest","boundary degenerate","shortArrays","wrapper stateless"
"StringsTest","boundary degenerate","charArrays","wrapper stateless"
"StringsTest","boundary degenerate","intArrays","wrapper stateless"
"StringsTest","boundary degenerate","longArrays","wrapper stateless"
"StringsTest","boundary degenerate","floatArrays","wrapper stateless"
"StringsTest","boundary degenerate","doubleArrays","wrapper stateless"
"StringsTest","boundary degenerate","booleanArrays","wrapper stateless"
"StringsTest","boundary degenerate","objectArray","wrapper stateless"
"StringsTest","boundary degenerate","deepObjectArray","wrapper stateless"
"StringsTest","boundary degenerate","recursiveObjectArray","wrapper stateless"
"Hugo","pure-controller degenerate","withinAnnotatedClass","empty"
"Hugo","pure-controller degenerate","methodInsideAnnotatedType","empty"
"Hugo","pure-controller degenerate","constructorInsideAnnotatedType","empty"
"Hugo","pure-controller degenerate","method","empty"
"Hugo","pure-controller degenerate","constructor","empty"
"Hugo","pure-controller degenerate","logAndExecute","controller stateless"
"Strings","empty","Strings","constructor"
"HugoActivity","entity boundary","onCreate","command collaborator"
"HugoActivity","entity boundary","printArgs","wrapper stateless"
"HugoActivity","entity boundary","fibonacci","property non-void-command"
"HugoActivity","entity boundary","startSleepyThread","wrapper stateless"
