Unique Class Stereotype,Class Count
factory degenerate small-class,2
boundary data-class small-class,1
data-provider boundary data-class small-class,3
commander lazy-class,1
data-provider boundary small-class,11
pure-controller degenerate,5
boundary degenerate,2
commander boundary,24
factory pure-controller degenerate small-class,1
controller,2
commander data-class small-class,1
boundary small-class,9
data-provider boundary,1
commander data-class,2
entity,1
entity boundary,14
degenerate small-class,7
small-class,12
entity boundary small-class,11
commander,20
empty,251
controller small-class,1
unclassified,10
boundary,4
degenerate,5
pure-controller degenerate small-class,11
entity commander boundary,21
boundary degenerate small-class,16
boundary lazy-class degenerate,1
controller degenerate,1
factory controller small-class,1
commander boundary degenerate,1
commander small-class,17
commander boundary data-class small-class,2
commander boundary small-class,6
Total,478
