Class Name,Class Stereotype,Method Name,Method Stereotype
"WindowsPackageManagerStandardFactory","boundary degenerate small-class","WindowsPackageManagerStandardFactory","constructor",
"WindowsPackageManagerStandardFactory","boundary degenerate small-class","CreateInstance<T>","wrapper stateless",
"WindowsPackageManagerElevatedFactory","boundary degenerate small-class","WindowsPackageManagerElevatedFactory","constructor",
"WindowsPackageManagerElevatedFactory","boundary degenerate small-class","CreateInstance<T>","wrapper stateless",
"ClassModel","data-provider boundary lazy-class small-class","GetClsid","collaborator stateless",
"ClassModel","data-provider boundary lazy-class small-class","GetIid","get collaborator",
"Resources","boundary","Resources","constructor",
"Resources","boundary","get","get set collaborator",
"Resources","boundary","get","get collaborator",
"Resources","boundary","set","set collaborator",
"AddSourceOperation","entity boundary","AddSourceOperation","constructor",
"AddSourceOperation","entity boundary","BuildProcessInstance","non-void-command factory collaborator",
"AddSourceOperation","entity boundary","GenerateProcessLogHeader","property",
"AddSourceOperation","entity boundary","GetProcessVeredict","property non-void-command collaborator",
"AddSourceOperation","entity boundary","HandleFailure","wrapper stateless",
"AddSourceOperation","entity boundary","HandleSuccess","property wrapper",
"AddSourceOperation","entity boundary","Initialize","unclassified",
"SourceOperation","empty","SourceOperation","constructor",
"RemoveSourceOperation","entity boundary","RemoveSourceOperation","constructor",
"RemoveSourceOperation","entity boundary","BuildProcessInstance","non-void-command factory collaborator",
"RemoveSourceOperation","entity boundary","GenerateProcessLogHeader","property",
"RemoveSourceOperation","entity boundary","GetProcessVeredict","property non-void-command collaborator",
"RemoveSourceOperation","entity boundary","HandleFailure","wrapper stateless",
"RemoveSourceOperation","entity boundary","HandleSuccess","property wrapper",
"RemoveSourceOperation","entity boundary","Initialize","unclassified",
"UninstallPackageOperation","entity boundary","UninstallPackageOperation","constructor",
"UninstallPackageOperation","entity boundary","UninstallPackageOperation","constructor",
"UninstallPackageOperation","entity boundary","BuildProcessInstance","non-void-command factory collaborator",
"UninstallPackageOperation","entity boundary","GenerateProcessLogHeader","property non-void-command",
"UninstallPackageOperation","entity boundary","GetProcessVeredict","property non-void-command collaborator",
"UninstallPackageOperation","entity boundary","HandleFailure","property non-void-command collaborator",
"UninstallPackageOperation","entity boundary","HandleSuccess","property non-void-command collaborator",
"UninstallPackageOperation","entity boundary","Initialize","command",
"PackageOperation","commander boundary small-class","PackageOperation","constructor",
"PackageOperation","commander boundary small-class","WaitForAvailability","non-void-command collaborator",
"PackageOperation","commander boundary small-class","PackageOperation","constructor",
"OperationCancelledEventArgs","empty","OperationCancelledEventArgs","constructor",
"WindowsPackageManagerFactory","data-provider boundary small-class","WindowsPackageManagerFactory","constructor",
"WindowsPackageManagerFactory","data-provider boundary small-class","CreateInstance<T>","property wrapper",
"TranslatedTextBlock","empty","TranslatedTextBlock","constructor",
"TextboxCard","commander boundary small-class","TextboxCard","constructor",
"TextboxCard","commander boundary small-class","SaveValue","command collaborator",
"MenuItemForPackage","empty","MenuItemForPackage","constructor",
"BetterMenuItem","empty","BetterMenuItem","constructor",
"LocalIcon","commander boundary small-class","LocalIcon","constructor",
"LocalIcon","commander boundary small-class","LocalIcon","constructor",
"LocalIcon","commander boundary small-class","__apply_icon","command collaborator",
"ComboboxCard","commander","ComboboxCard","constructor",
"ComboboxCard","commander","AddItem","command",
"ComboboxCard","commander","AddItem","command",
"ComboboxCard","commander","ShowAddedItems","command",
"ComboCardEventArgs","empty","ComboCardEventArgs","constructor",
"CheckboxCard","empty","CheckboxCard","constructor",
"ChocolateyDetailsProvider","entity boundary small-class","ChocolateyDetailsProvider","constructor",
"ChocolateyDetailsProvider","entity boundary small-class","GetPackageVersions_Unsafe","property non-void-command collaborator",
"ManagerLogger","entity factory controller","ManagerLogger","constructor",
"ManagerLogger","entity factory controller","LoadOperation","command collaborator",
"ManagerLogger","entity factory controller","CreateOperationLog","property factory collaborator",
"ManagerLogger","entity factory controller","CreateNativeOperation","property factory collaborator",
"ManagerLogger","entity factory controller","ManagerLogger","constructor",
"ManagerLogger","entity factory controller","CreateNew","non-void-command factory collaborator",
"ManagerLogger","entity factory controller","CreateNew","non-void-command factory collaborator",
"ChocolateySourceProvider","boundary degenerate","ChocolateySourceProvider","constructor",
