Unique Class Stereotype,Class Count
data-provider boundary data-class,1
data-provider boundary lazy-class degenerate,1
data-provider data-class small-class,3
data-provider data-class,2
lazy-class degenerate,2
data-class,4
commander boundary small-class,1
commander degenerate,1
pure-controller degenerate,2
small-class,6
unclassified,17
boundary data-class,4
entity minimal-entity commander boundary,1
commander boundary,5
boundary degenerate,2
controller,4
boundary,16
degenerate,4
boundary degenerate small-class,1
pure-controller degenerate small-class,1
entity commander boundary,2
data-provider boundary,1
data-provider boundary data-class small-class,4
controller degenerate,4
entity boundary,3
entity,1
entity minimal-entity boundary,2
data-provider,2
factory controller,1
empty,28
entity small-class,1
commander,5
data-provider boundary small-class,1
entity factory controller small-class,1
Total,134
