Class Name,Class Stereotype,Method Name,Method Stereotype
"XamlWindow","commander boundary","XamlWindow","constructor"
"XamlWindow","commander boundary","Dispose","command"
"XamlWindow","commander boundary","Activate","command collaborator"
"XamlWindow","commander boundary","UpdateXamlSourcePosition","command collaborator"
"XamlWindow","commander boundary","XamlWindow_SizeChanged","command collaborator"
"XamlWindow","commander boundary","WndProc","property non-void-command"
"SettingsViewModel","commander boundary","SettingsViewModel","constructor"
"SettingsViewModel","commander boundary","~SettingsViewModel","destructor"
"SettingsViewModel","commander boundary","Attach","command collaborator"
"SettingsViewModel","commander boundary","PopulatePanes","command collaborator"
"SettingsViewModel","commander boundary","SettingsService_RuleAdded","command collaborator"
"SettingsViewModel","commander boundary","SettingsService_RuleRemoved","command collaborator"
"SettingsViewModel","commander boundary","SettingsService_RuleChanged","command collaborator"
"SettingsViewModel","commander boundary","SettingsService_ConfigReloaded","command collaborator"
"SettingsViewModel","commander boundary","OnClose","command collaborator"
"SettingsViewModel","commander boundary","DoClose","wrapper"
"SettingsViewModel","commander boundary","DoAddProcessRule","command collaborator"
"SettingsViewModel","commander boundary","DoAddClassRule","command collaborator"
"SettingsViewModel","commander boundary","DoRemoveRuleAsync","set collaborator"
"SettingsViewModel","commander boundary","set","non-void-command collaborator"
"RuleSettingsViewModel","commander boundary data-class","RuleSettingsViewModel","constructor"
"RuleSettingsViewModel","commander boundary data-class","set","set collaborator"
"RuleSettingsViewModel","commander boundary data-class","set","set collaborator"
"RuleSettingsViewModel","commander boundary data-class","set","set collaborator"
"RuleSettingsViewModel","commander boundary data-class","set","set"
"RuleSettingsViewModel","commander boundary data-class","set","set"
"GeneralSettingsViewModel","commander boundary","GeneralSettingsViewModel","constructor"
"GeneralSettingsViewModel","commander boundary","~GeneralSettingsViewModel","destructor"
"GeneralSettingsViewModel","commander boundary","Attach","set collaborator"
"GeneralSettingsViewModel","commander boundary","SettingsService_ConfigFilePathChanged","wrapper"
"GeneralSettingsViewModel","commander boundary","SettingsService_ConfigFileWatcherStateChanged","wrapper"
"GeneralSettingsViewModel","commander boundary","DoBrowseAsync","set collaborator"
"GeneralSettingsViewModel","commander boundary","DoReloadConfigAsync","non-void-command collaborator"
"GeneralSettingsViewModel","commander boundary","DoOpenConfigInEditor","controller stateless"
"GeneralSettingsViewModel","commander boundary","DoResetConfigAsync","non-void-command collaborator"
"GeneralSettingsViewModel","commander boundary","DoExit","wrapper"
"GeneralSettingsViewModel","commander boundary","set","non-void-command"
