Unique Method Stereotype,Method Count
non-void-command,1
factory collaborator incidental,3
factory wrapper,2
property set collaborator,1
stateless,1
get set collaborator,27
set,29
get wrapper,2
get controller,1
factory controller stateless,15
property non-void-command factory,1
factory stateless,9
predicate wrapper,4
void-accessor command,1
factory wrapper stateless,17
predicate collaborator,3
factory collaborator stateless,13
collaborator stateless,2
factory controller,5
void-accessor command collaborator,2
property factory collaborator,53
wrapper stateless,1046
get non-void-command collaborator,191
property wrapper,27
property factory wrapper,48
constructor,248
command,145
controller stateless,354
command collaborator,135
property factory controller,20
property collaborator,8
property non-void-command,97
property non-void-command factory collaborator,53
incidental,9
copy-constructor,10
predicate non-void-command collaborator,22
controller,65
get set factory collaborator,1
get collaborator,163
collaborator incidental,10
get property non-void-command collaborator,3
get,191
predicate,27
property factory,53
predicate non-void-command,43
property controller,15
set collaborator,28
property non-void-command collaborator,476
predicate controller,1
non-void-command factory collaborator,16
property,4
get non-void-command,105
wrapper,101
get set,5
factory collaborator,2
get property non-void-command,2
Total,3916
