Class Stereotype,Stereotype Count
entity,760
minimal-entity,65
data-provider,199
commander,1322
boundary,2251
factory,131
controller,247
pure-controller,507
large-class,2
lazy-class,92
degenerate,917
data-class,420
small-class,1867
empty,1162
unclassified,526
Total,10468
