Method Stereotype,Stereotype Count
get,12953
predicate,568
property,6968
void-accessor,67
set,8301
command,15041
non-void-command,8430
collaborator,24876
controller,3118
wrapper,887
constructor,3098
copy-constructor,15
destructor,0
factory,1946
incidental,1336
stateless,3106
empty,360
unclassified,10
Total,91080
