Unique Method Stereotype,Method Count
collaborator stateless,1
get set factory collaborator,1
get property wrapper,1
void-accessor set collaborator,3
property factory collaborator,1
non-void-command factory,6
predicate collaborator,1
factory wrapper stateless,4
wrapper,14
predicate controller,2
non-void-command factory collaborator,26
property factory,1
predicate non-void-command,18
property,12
get collaborator,116
command collaborator,255
property wrapper,8
get non-void-command collaborator,11
predicate,26
command,200
factory controller,4
empty,78
constructor,210
get property collaborator,1
set,226
property set,2
controller stateless,63
property non-void-command,56
property non-void-command factory collaborator,5
property set collaborator,5
factory collaborator stateless,6
void-accessor command,17
void-accessor,2
void-accessor command collaborator,11
wrapper stateless,75
copy-constructor,15
controller,24
incidental,9
predicate non-void-command collaborator,48
property controller,6
property non-void-command collaborator,89
set collaborator,70
get property non-void-command collaborator,2
get command collaborator,1
get,254
collaborator incidental,2
factory controller stateless,13
Total,2001
