Unique Class Stereotype,Class Count
controller degenerate,1
data-provider boundary,1
data-class,2
boundary data-class small-class,1
pure-controller degenerate,1
commander boundary,14
controller,1
boundary degenerate,8
degenerate,3
boundary,15
pure-controller small-class,2
data-class small-class,1
entity boundary,5
small-class,12
entity boundary small-class,9
boundary degenerate small-class,1
entity commander boundary,6
pure-controller degenerate small-class,17
entity minimal-entity boundary,3
data-provider data-class small-class,1
data-provider,3
entity factory controller small-class,1
empty,42
commander,13
unclassified,42
controller small-class,3
data-provider boundary data-class small-class,2
commander small-class,2
entity boundary degenerate,1
minimal-entity boundary,1
boundary data-class,1
commander boundary small-class,2
lazy-class,1
commander degenerate,1
commander boundary degenerate,4
Total,223
