Class Name,Class Stereotype,Method Name,Method Stereotype
"PowerShellHost","commander","PowerShellHost","constructor",
"PowerShellHost","commander","~PowerShellHost","destructor",
"PowerShellHost","commander","Dispose","command",
"PowerShellHost","commander","AddModulePath","command collaborator",
"PowerShellHost","commander","Dispose","command",
"PowerShellHost","commander","VerifyErrorState","command collaborator",
"TestIndex","empty","TestIndex","constructor",
"ReportExecutionStage","pure-controller small-class","ReportExecutionStage","constructor",
"ReportExecutionStage","pure-controller small-class","ReportExecutionStage::operator()","controller",
"ReportManifestIdentityWithVersion","pure-controller small-class","ReportManifestIdentityWithVersion","constructor",
"ReportManifestIdentityWithVersion","pure-controller small-class","ReportManifestIdentityWithVersion","constructor",
"ReportManifestIdentityWithVersion","pure-controller small-class","ReportManifestIdentityWithVersion::operator()","controller",
"VerifyPath","pure-controller small-class","VerifyPath","constructor",
"VerifyPath","pure-controller small-class","VerifyPath::operator()","controller",
"OpenNamedSourceForSources","controller small-class","OpenNamedSourceForSources","constructor",
"OpenNamedSourceForSources","controller small-class","OpenNamedSourceForSources::operator()","void-accessor controller",
"WorkflowTask","data-provider","WorkflowTask","constructor",
"WorkflowTask","data-provider","WorkflowTask","constructor",
"WorkflowTask","data-provider","GetName","get",
"WorkflowTask","data-provider","IsFunction","get",
"WorkflowTask","data-provider","Function","get collaborator",
"WorkflowTask","data-provider","ExecuteAlways","get",
"WorkflowTask","data-provider","WorkflowTask::operator==","unclassified",
"WorkflowTask","data-provider","WorkflowTask::operator()","void-accessor wrapper",
"WorkflowTask","data-provider","WorkflowTask::Log","wrapper",
"InstallOrUpgradeSinglePackage","boundary small-class","InstallOrUpgradeSinglePackage","constructor",
"InstallOrUpgradeSinglePackage","boundary small-class","InstallOrUpgradeSinglePackage::operator()","wrapper",
"OpenSource","pure-controller small-class","OpenSource","constructor",
"OpenSource","pure-controller small-class","OpenSource::operator()","controller",
"SelectSinglePackageVersionForInstallOrUpgrade","commander boundary data-class small-class","SelectSinglePackageVersionForInstallOrUpgrade","constructor",
"SelectSinglePackageVersionForInstallOrUpgrade","commander boundary data-class small-class","SelectSinglePackageVersionForInstallOrUpgrade::operator()","set collaborator",
