Class Name,Class Stereotype,Method Name,Method Stereotype
"OpenIddictValidationOwinIntegrationTestValidation","entity boundary small-class","DisposeAsync","property non-void-command collaborator"
"OpenIddictValidationIntegrationTests","boundary degenerate","OpenIddictValidationIntegrationTests","constructor"
"OpenIddictValidationIntegrationTests","boundary degenerate","ProcessAuthentication_EvalutesCorrectValidatedTokens","wrapper stateless"
"OpenIddictValidationIntegrationTests","boundary degenerate","ProcessAuthentication_RejectsDemandWhenAccessTokenIsMissing","wrapper stateless"
"OpenIddictValidationIntegrationTests","boundary degenerate","ProcessAuthentication_RejectsDemandWithoutResolvingServerConfigurationWhenNoTokenWasResolved","controller stateless"
"OpenIddictValidationIntegrationTests","boundary degenerate","ProcessAuthentication_RejectsDemandWhenConfigurationCannotBeResolved","controller stateless"
"OpenIddictValidationIntegrationTests","boundary degenerate","ProcessAuthentication_RejectsDemandWhenAccessTokenIsInvalid","wrapper stateless"
"OpenIddictValidationIntegrationTests","boundary degenerate","ProcessAuthentication_ReturnsExpectedIdentityWhenAccessTokenIsValid","wrapper stateless"
"OpenIddictValidationIntegrationTests","boundary degenerate","ProcessChallenge_ReturnsDefaultErrorWhenNoneIsSpecified","wrapper stateless"
"OpenIddictValidationIntegrationTests","boundary degenerate","ProcessChallenge_AllowsRejectingRequest","wrapper stateless"
"OpenIddictValidationIntegrationTestClient","boundary","OpenIddictValidationIntegrationTestClient","constructor"
"OpenIddictValidationIntegrationTestClient","boundary","OpenIddictValidationIntegrationTestClient","constructor"
"OpenIddictValidationIntegrationTestClient","boundary","OpenIddictValidationIntegrationTestClient","constructor"
"OpenIddictValidationIntegrationTestClient","boundary","GetAsync","wrapper stateless"
"OpenIddictValidationIntegrationTestClient","boundary","PostAsync","wrapper stateless"
"OpenIddictValidationIntegrationTestClient","boundary","SendAsync","property non-void-command collaborator"
"OpenIddictValidationIntegrationTestClient","boundary","SendAsync","wrapper stateless"
"OpenIddictValidationIntegrationTestClient","boundary","SendAsync","property non-void-command collaborator"
"OpenIddictValidationIntegrationTestClient","boundary","CreateRequestMessage","factory controller"
"OpenIddictValidationIntegrationTestClient","boundary","GetResponseAsync","property non-void-command factory collaborator"
"OpenIddictValidationIntegrationTestClient","boundary","DisposeAsync","property non-void-command collaborator"
"OpenIddictValidationAspNetCoreIntegrationTests","controller degenerate","OpenIddictValidationAspNetCoreIntegrationTests","constructor"
"OpenIddictValidationAspNetCoreIntegrationTests","controller degenerate","ProcessAuthentication_CreationDateIsMappedToIssuedUtc","controller stateless"
"OpenIddictValidationAspNetCoreIntegrationTests","controller degenerate","ProcessAuthentication_ExpirationDateIsMappedToIssuedUtc","controller stateless"
"OpenIddictValidationAspNetCoreIntegrationTests","controller degenerate","CreateServerAsync","property factory controller"
"OpenIddictServerExtensionsTests","degenerate","AddServer_ThrowsAnExceptionForNullBuilder","wrapper stateless"
"OpenIddictServerExtensionsTests","degenerate","AddServer_ThrowsAnExceptionForNullConfiguration","controller stateless"
"OpenIddictServerExtensionsTests","degenerate","AddServer_RegistersLoggingServices","controller stateless"
"OpenIddictServerExtensionsTests","degenerate","AddServer_RegistersOptionsServices","controller stateless"
"OpenIddictServerExtensionsTests","degenerate","AddServer_RegistersServerDispatcher","controller stateless"
"OpenIddictServerExtensionsTests","degenerate","AddServer_RegistersServerFactory","controller stateless"
"OpenIddictServerExtensionsTests","degenerate","AddServer_RegistersDefaultHandler","controller stateless"
