Class Stereotype,Stereotype Count
entity,36
minimal-entity,2
data-provider,68
commander,31
boundary,163
factory,1
controller,5
pure-controller,21
large-class,0
lazy-class,5
degenerate,81
data-class,20
small-class,158
empty,398
unclassified,40
Total,1029
