Unique Class Stereotype,Class Count
data-provider boundary data-class small-class,1
commander boundary degenerate,1
degenerate,1
commander boundary small-class,1
data-provider data-class,1
small-class,2
entity boundary small-class,8
data-provider boundary lazy-class degenerate,1
commander boundary,7
commander small-class,7
factory controller small-class,3
boundary degenerate small-class,1
entity commander boundary,1
boundary,3
pure-controller degenerate,1
minimal-entity commander boundary,1
entity boundary,2
commander,11
data-class,2
pure-controller degenerate small-class,1
empty,22
unclassified,2
Total,80
