Class Name,Class Stereotype,Method Name,Method Stereotype
"BaseFragment","entity boundary small-class","showToastMessage","wrapper stateless",
"BaseFragment","entity boundary small-class","getComponent","property non-void-command collaborator",
"AutoLoadImageView","commander boundary","AutoLoadImageView","constructor",
"AutoLoadImageView","commander boundary","AutoLoadImageView","constructor",
"AutoLoadImageView","commander boundary","AutoLoadImageView","constructor",
"AutoLoadImageView","commander boundary","onSaveInstanceState","property non-void-command factory collaborator",
"AutoLoadImageView","commander boundary","onRestoreInstanceState","command collaborator",
"AutoLoadImageView","commander boundary","setImageUrl","unclassified",
"AutoLoadImageView","commander boundary","loadImageFromUrl","command collaborator",
"AutoLoadImageView","commander boundary","loadBitmap","command collaborator",
"AutoLoadImageView","commander boundary","loadImagePlaceHolder","command",
"AutoLoadImageView","commander boundary","getFromCache","property non-void-command collaborator",
"AutoLoadImageView","commander boundary","cacheBitmap","command",
"AutoLoadImageView","commander boundary","isThereInternetConnection","controller stateless",
"AutoLoadImageView","commander boundary","getFileNameFromUrl","property controller",
"UsersLayoutManager","empty","UsersLayoutManager","constructor",
"UsersAdapter","entity boundary","UsersAdapter","constructor",
"UsersAdapter","entity boundary","getItemCount","property non-void-command",
"UsersAdapter","entity boundary","onCreateViewHolder","property non-void-command factory collaborator",
"UsersAdapter","entity boundary","onBindViewHolder","command collaborator",
"UsersAdapter","entity boundary","getItemId","incidental",
"UsersAdapter","entity boundary","setUsersCollection","collaborator",
"UsersAdapter","entity boundary","setOnItemClickListener","set collaborator",
"UsersAdapter","entity boundary","validateUsersCollection","wrapper stateless",
"UserDetailsActivity","minimal-entity commander boundary","onCreate","command collaborator",
"UserDetailsActivity","minimal-entity commander boundary","onSaveInstanceState","command collaborator",
"UserDetailsActivity","minimal-entity commander boundary","initializeActivity","set collaborator",
"UserDetailsActivity","minimal-entity commander boundary","initializeInjector","set",
"UserDetailsActivity","minimal-entity commander boundary","getComponent","get collaborator",
"MainActivity","commander small-class","onCreate","command collaborator",
"MainActivity","commander small-class","navigateToUserList","command",
"BaseActivity","entity commander boundary","onCreate","command collaborator",
"BaseActivity","entity commander boundary","addFragment","command collaborator",
"BaseActivity","entity commander boundary","getApplicationComponent","property non-void-command collaborator",
"BaseActivity","entity commander boundary","getActivityModule","factory wrapper stateless",
"UserDetailsPresenter","commander","UserDetailsPresenter","constructor",
"UserDetailsPresenter","commander","setView","set collaborator",
"UserDetailsPresenter","commander","resume","empty",
"UserDetailsPresenter","commander","pause","empty",
"UserDetailsPresenter","commander","destroy","set",
"UserDetailsPresenter","commander","initialize","command",
"UserDetailsPresenter","commander","getUserDetails","command",
"UserDetailsPresenter","commander","showViewLoading","command",
"UserDetailsPresenter","commander","hideViewLoading","command",
"UserDetailsPresenter","commander","showViewRetry","command",
"UserDetailsPresenter","commander","hideViewRetry","command",
"UserDetailsPresenter","commander","showErrorMessage","command collaborator",
"UserDetailsPresenter","commander","showUserDetailsInView","command collaborator",
"Navigator","pure-controller degenerate small-class","Navigator","constructor",
"Navigator","pure-controller degenerate small-class","navigateToUserList","controller stateless",
"Navigator","pure-controller degenerate small-class","navigateToUserDetails","controller stateless",
"UserModelDataMapper","factory controller small-class","UserModelDataMapper","constructor",
"UserModelDataMapper","factory controller small-class","transform","factory controller stateless",
"UserModelDataMapper","factory controller small-class","transform","property non-void-command factory collaborator",
"UserModule","empty","UserModule","constructor",
"UserDetailsFragment","commander","UserDetailsFragment","constructor",
"UserDetailsFragment","commander","onCreate","command collaborator",
"UserDetailsFragment","commander","onCreateView","controller stateless",
"UserDetailsFragment","commander","onViewCreated","command collaborator",
"UserDetailsFragment","commander","onResume","command",
"UserDetailsFragment","commander","onPause","command",
"UserDetailsFragment","commander","onDestroyView","command",
"UserDetailsFragment","commander","onDestroy","command",
"UserDetailsFragment","commander","renderUser","command collaborator",
"UserDetailsFragment","commander","showLoading","command",
"UserDetailsFragment","commander","hideLoading","command",
"UserDetailsFragment","commander","showRetry","command",
"UserDetailsFragment","commander","hideRetry","command",
"UserDetailsFragment","commander","showError","command",
"UserDetailsFragment","commander","context","wrapper stateless",
"UserDetailsFragment","commander","loadUserDetails","command",
"UserDetailsFragment","commander","currentUserId","property controller",
"UserDetailsFragment","commander","onButtonRetryClick","command",
"ApplicationModule","data-provider boundary lazy-class degenerate","ApplicationModule","constructor",
"ApplicationModule","data-provider boundary lazy-class degenerate","provideApplicationContext","get collaborator",
"ApplicationModule","data-provider boundary lazy-class degenerate","provideThreadExecutor","collaborator incidental",
"ApplicationModule","data-provider boundary lazy-class degenerate","providePostExecutionThread","collaborator incidental",
"ApplicationModule","data-provider boundary lazy-class degenerate","provideUserCache","collaborator incidental",
"ApplicationModule","data-provider boundary lazy-class degenerate","provideUserRepository","collaborator incidental",
"DiskUserDataStoreTest","commander","setUp","set",
"DiskUserDataStoreTest","commander","testGetUserEntityListUnsupported","command",
"DiskUserDataStoreTest","commander","testGetUserEntityDetailesFromCache","command",
"CloudUserDataStoreTest","commander","setUp","set",
"CloudUserDataStoreTest","commander","testGetUserEntityListFromApi","command",
"CloudUserDataStoreTest","commander","testGetUserEntityDetailsFromApi","command collaborator",
"SerializerTest","commander boundary","setUp","set",
"SerializerTest","commander boundary","testSerializeHappyCase","command collaborator",
"SerializerTest","commander boundary","testDesearializeHappyCase","command collaborator",
"AndroidApplication","unclassified","onCreate","command",
"AndroidApplication","unclassified","initializeInjector","set",
"AndroidApplication","unclassified","getApplicationComponent","get collaborator",
"AndroidApplication","unclassified","initializeLeakDetection","wrapper stateless",
"UserDataStoreFactory","entity factory controller small-class","UserDataStoreFactory","constructor",
"UserDataStoreFactory","entity factory controller small-class","create","property non-void-command factory collaborator",
"UserDataStoreFactory","entity factory controller small-class","createCloudDataStore","get factory wrapper",
"CloudUserDataStore","entity boundary small-class","CloudUserDataStore","constructor",
"CloudUserDataStore","entity boundary small-class","userEntityList","property non-void-command collaborator",
"CloudUserDataStore","entity boundary small-class","userEntityDetails","property non-void-command collaborator",
"UserNotFoundException","empty","UserNotFoundException","constructor",
"FileManager","pure-controller degenerate","FileManager","constructor",
"FileManager","pure-controller degenerate","writeToFile","controller stateless",
"FileManager","pure-controller degenerate","readFileContent","controller stateless",
"FileManager","pure-controller degenerate","exists","controller stateless",
"FileManager","pure-controller degenerate","clearDirectory","controller stateless",
"FileManager","pure-controller degenerate","writeToPreferences","controller stateless",
"FileManager","pure-controller degenerate","getFromPreferences","controller stateless",
"RestApiImpl","entity boundary","RestApiImpl","constructor",
"RestApiImpl","entity boundary","userEntityList","property non-void-command collaborator",
"RestApiImpl","entity boundary","userEntityById","property non-void-command collaborator",
"RestApiImpl","entity boundary","getUserEntitiesFromApi","property wrapper",
"RestApiImpl","entity boundary","getUserDetailsFromApi","property wrapper",
"RestApiImpl","entity boundary","isThereInternetConnection","predicate non-void-command collaborator",
"UserListActivity","minimal-entity commander boundary","onCreate","command collaborator",
"UserListActivity","minimal-entity commander boundary","initializeInjector","set",
"UserListActivity","minimal-entity commander boundary","getComponent","get collaborator",
"UserListActivity","minimal-entity commander boundary","onUserClicked","command collaborator",
"RepositoryErrorBundleTest","commander small-class","setUp","set",
"RepositoryErrorBundleTest","commander small-class","testGetErrorMessageInteraction","command",
"UserListFragment","commander","UserListFragment","constructor",
"UserListFragment","commander","onAttach","set collaborator",
"UserListFragment","commander","onCreate","command collaborator",
"UserListFragment","commander","onCreateView","property non-void-command collaborator",
"UserListFragment","commander","onViewCreated","command collaborator",
"UserListFragment","commander","onResume","command",
"UserListFragment","commander","onPause","command",
"UserListFragment","commander","onDestroyView","command",
"UserListFragment","commander","onDestroy","command",
"UserListFragment","commander","onDetach","set",
"UserListFragment","commander","showLoading","command",
"UserListFragment","commander","hideLoading","command",
"UserListFragment","commander","showRetry","command",
"UserListFragment","commander","hideRetry","command",
"UserListFragment","commander","renderUserList","command collaborator",
"UserListFragment","commander","viewUser","command collaborator",
"UserListFragment","commander","showError","command",
"UserListFragment","commander","context","property non-void-command collaborator",
"UserListFragment","commander","setupRecyclerView","command",
"UserListFragment","commander","loadUserList","command",
"UserListFragment","commander","onButtonRetryClick","command",
"UseCase<T,Params>","commander boundary","UseCase","constructor",
"UseCase<T,Params>","commander boundary","execute","command collaborator",
"UseCase<T,Params>","commander boundary","dispose","command",
"UseCase<T,Params>","commander boundary","addDisposable","command collaborator",
"NetworkConnectionException","empty","NetworkConnectionException","constructor",
"NetworkConnectionException","empty","NetworkConnectionException","constructor",
"UserCacheImpl","boundary","UserCacheImpl","constructor",
"UserCacheImpl","boundary","get","property non-void-command collaborator",
"UserCacheImpl","boundary","put","command collaborator",
"UserCacheImpl","boundary","isCached","predicate non-void-command collaborator",
"UserCacheImpl","boundary","isExpired","predicate non-void-command",
"UserCacheImpl","boundary","evictAll","command",
"UserCacheImpl","boundary","buildFile","property non-void-command factory collaborator",
"UserCacheImpl","boundary","setLastCacheUpdateTimeMillis","command",
"UserCacheImpl","boundary","getLastCacheUpdateTimeMillis","property non-void-command",
"UserCacheImpl","boundary","executeAsynchronously","command collaborator",
"DefaultErrorBundleTest","commander small-class","setUp","set",
"DefaultErrorBundleTest","commander small-class","testGetErrorMessageInteraction","command",
"RepositoryErrorBundle","small-class","RepositoryErrorBundle","constructor",
"RepositoryErrorBundle","small-class","getException","get collaborator",
"RepositoryErrorBundle","small-class","getErrorMessage","property non-void-command",
"DiskUserDataStore","entity boundary small-class","DiskUserDataStore","constructor",
"DiskUserDataStore","entity boundary small-class","userEntityList","wrapper stateless",
"DiskUserDataStore","entity boundary small-class","userEntityDetails","property non-void-command collaborator",
"Serializer","entity boundary small-class","Serializer","constructor",
"Serializer","entity boundary small-class","serialize","property non-void-command collaborator",
"Serializer","entity boundary small-class","deserialize","property non-void-command collaborator",
"UserEntityDataMapperTest","boundary","setUp","set",
"UserEntityDataMapperTest","boundary","testTransformUserEntity","command collaborator",
"UserEntityDataMapperTest","boundary","testTransformUserEntityCollection","command collaborator",
"UserEntityDataMapperTest","boundary","createFakeUserEntity","property factory controller",
"UserDataRepositoryTest","commander boundary","setUp","unclassified",
"UserDataRepositoryTest","commander boundary","testGetUsersHappyCase","command collaborator",
"UserDataRepositoryTest","commander boundary","testGetUserHappyCase","command collaborator",
"UserListPresenterTest","commander small-class","setUp","set",
