Method Stereotype,Stereotype Count
get,4981
predicate,2734
property,4565
void-accessor,1014
set,4171
command,1647
non-void-command,1323
collaborator,8237
controller,2541
wrapper,2656
constructor,863
copy-constructor,1064
destructor,338
factory,187
incidental,311
stateless,1358
empty,110
unclassified,932
Total,39032
