Unique Method Stereotype,Method Count
get wrapper,1
void-accessor command,1
property,2
property collaborator,1
copy-constructor,2
property non-void-command,10
get,1
collaborator incidental,4
predicate,2
command,9
property wrapper,5
set,2
constructor,15
property set,2
wrapper stateless,14
controller stateless,2
get collaborator,2
incidental,9
get non-void-command collaborator,5
command collaborator,4
property set collaborator,1
destructor,3
wrapper,2
property non-void-command collaborator,20
predicate wrapper,2
Total,121
