Unique Class Stereotype,Class Count
entity boundary,2
boundary data-class,1
minimal-entity boundary,1
boundary data-class small-class,6
factory pure-controller degenerate small-class,1
commander boundary small-class,8
commander,9
small-class,5
commander lazy-class degenerate,1
entity commander boundary,1
boundary degenerate small-class,1
boundary,7
pure-controller degenerate,2
controller,3
commander boundary,7
commander small-class,3
degenerate,3
data-class small-class,1
pure-controller degenerate small-class,9
data-class,15
unclassified,14
empty,27
Total,127
