Method Stereotype,Stereotype Count
get,1442
predicate,1034
property,2504
void-accessor,2325
set,1203
command,4745
non-void-command,1378
collaborator,7166
controller,1845
wrapper,1011
constructor,1822
copy-constructor,173
destructor,270
factory,129
incidental,632
stateless,1761
empty,234
unclassified,35
Total,29709
