Class Stereotype,Stereotype Count
entity,208
minimal-entity,8
data-provider,69
commander,494
boundary,763
factory,53
controller,38
pure-controller,68
large-class,1
lazy-class,31
degenerate,479
data-class,41
small-class,624
empty,462
unclassified,140
Total,3479
