Unique Method Stereotype,Method Count
get,1
wrapper stateless,16
factory wrapper stateless,5
collaborator incidental,37
set collaborator,2
incidental,4
factory wrapper,1
predicate non-void-command,1
predicate wrapper,1
property non-void-command collaborator,19
non-void-command factory collaborator,2
empty,1
command,5
property set factory collaborator,2
factory controller stateless,27
property non-void-command factory collaborator,36
property factory controller,2
property factory wrapper,2
constructor,236
set,3
wrapper,1
destructor,1
property non-void-command,3
predicate non-void-command collaborator,1
property wrapper,7
command collaborator,13
controller stateless,17
property controller,1
Total,447
