Unique Class Stereotype,Class Count
entity small-class,1
commander boundary data-class small-class,1
entity boundary degenerate,1
boundary,1
data-class small-class,1
factory controller data-class small-class,1
degenerate small-class,5
commander small-class,1
pure-controller degenerate small-class,9
empty,192
controller,1
entity boundary,4
commander,2
controller small-class,5
data-provider boundary,1
commander boundary small-class,3
factory controller,1
entity commander boundary,1
boundary degenerate small-class,44
entity boundary small-class,1
small-class,3
factory controller degenerate,1
factory controller small-class,5
factory degenerate small-class,2
controller degenerate,1
factory pure-controller degenerate small-class,18
entity factory controller small-class,25
Total,331
