Unique Method Stereotype,Method Count
void-accessor set,1
property factory controller,1
get factory wrapper,1
property factory wrapper,3
unclassified,1
get property non-void-command,1
factory collaborator stateless,1
stateless,2
property set collaborator,2
get,62
collaborator incidental,1
get property wrapper,1
get non-void-command,7
wrapper,6
get set,6
property wrapper,8
get non-void-command collaborator,5
command collaborator,58
wrapper stateless,22
set,38
command,71
copy-constructor,1
predicate non-void-command collaborator,5
controller,22
controller stateless,103
get collaborator,18
predicate set,2
property non-void-command factory collaborator,13
property non-void-command,17
property,9
property controller,4
set collaborator,16
property non-void-command collaborator,24
predicate controller,1
non-void-command factory collaborator,7
predicate non-void-command,25
get controller,1
factory controller stateless,1
get set collaborator,9
constructor,115
get property controller,1
property factory collaborator,6
Total,698
