Class Stereotype,Stereotype Count
entity,274
minimal-entity,1
data-provider,238
commander,32
boundary,977
factory,0
controller,13
pure-controller,81
large-class,0
lazy-class,18
degenerate,602
data-class,119
small-class,1004
empty,439
unclassified,35
Total,3833
