Unique Class Stereotype,Class Count
commander degenerate,1
data-provider boundary data-class small-class,1
factory degenerate small-class,1
commander boundary lazy-class degenerate,2
commander boundary lazy-class,1
lazy-class small-class,1
entity factory controller,1
controller,4
entity factory controller small-class,6
factory controller small-class,2
pure-controller,1
lazy-class degenerate,4
entity data-provider boundary,3
data-provider small-class,8
data-provider boundary degenerate,1
entity,1
commander boundary data-class,2
data-provider boundary,7
boundary degenerate small-class,17
controller small-class,3
unclassified,44
data-provider boundary small-class,5
commander boundary,67
boundary degenerate,17
commander lazy-class small-class,2
commander boundary degenerate,2
controller lazy-class degenerate,3
pure-controller degenerate,5
boundary lazy-class,1
degenerate small-class,28
boundary small-class,2
commander data-class small-class,5
entity boundary small-class,27
small-class,23
controller degenerate,4
boundary,48
degenerate,17
pure-controller small-class,10
entity boundary degenerate,1
commander boundary data-class small-class,1
commander small-class,22
entity minimal-entity boundary,1
factory controller,1
empty,283
commander,61
entity small-class,4
entity boundary,28
entity commander boundary,10
pure-controller degenerate small-class,12
commander boundary small-class,9
data-provider lazy-class degenerate,1
boundary data-class small-class,5
Total,816
