Class Stereotype,Stereotype Count
entity,138
minimal-entity,7
data-provider,29
commander,449
boundary,484
factory,10
controller,21
pure-controller,22
large-class,0
lazy-class,37
degenerate,117
data-class,62
small-class,345
empty,572
unclassified,71
Total,2364
