Class Stereotype,Stereotype Count
entity,89
minimal-entity,3
data-provider,299
commander,15
boundary,343
factory,0
controller,7
pure-controller,31
large-class,1
lazy-class,18
degenerate,123
data-class,52
small-class,216
empty,458
unclassified,74
Total,1729
