Class Stereotype,Stereotype Count
entity,58
minimal-entity,1
data-provider,34
commander,372
boundary,415
factory,12
controller,19
pure-controller,69
large-class,0
lazy-class,40
degenerate,460
data-class,30
small-class,529
empty,274
unclassified,57
Total,2370
