Unique Method Stereotype,Method Count
factory wrapper,2
get property non-void-command collaborator,1
get property factory collaborator,1
property set,1
factory collaborator incidental,2
destructor,1
void-accessor set,3
get property,2
predicate,13
factory controller,10
empty,956
void-accessor command,17
collaborator incidental,411
get,11
controller,105
incidental,555
void-accessor command collaborator,35
copy-constructor,3
void-accessor collaborator,16
collaborator stateless,13
property controller,13
property non-void-command collaborator,84
property set collaborator,9
unclassified,34
set,188
constructor,298
property non-void-command factory collaborator,15
property non-void-command,17
stateless,23
property collaborator,15
predicate set,6
wrapper stateless,656
predicate non-void-command collaborator,53
wrapper,161
get set,3
factory collaborator stateless,17
predicate wrapper,26
controller stateless,324
non-void-command factory collaborator,14
predicate controller,30
void-accessor wrapper,23
predicate non-void-command,37
get set collaborator,5
factory wrapper stateless,14
void-accessor,9
predicate collaborator,9
property wrapper,39
get non-void-command collaborator,9
non-void-command collaborator,8
get non-void-command,1
get property wrapper,5
get property collaborator,4
void-accessor set collaborator,8
get wrapper,4
command,511
property factory wrapper,5
get predicate non-void-command collaborator,1
property factory collaborator,10
command collaborator,332
property,13
get collaborator,6
get controller,3
set collaborator,116
non-void-command,4
predicate set collaborator,9
void-accessor controller,34
property factory controller,3
set factory collaborator,1
collaborator,26
Total,5393
