Class Name,Class Stereotype,Method Name,Method Stereotype
"Startup","unclassified","Startup","constructor"
"Startup","unclassified","ConfigureServices","controller stateless"
"Startup","unclassified","Configure","command collaborator"
"Startup","unclassified","ElectronBootstrap","controller"
"UpdateController","boundary degenerate small-class","Index","wrapper stateless"
"ShellController","boundary degenerate small-class","Index","wrapper stateless"
"PdfController","pure-controller degenerate small-class","Index","controller stateless"
"TrayController","data-provider boundary small-class","TrayController","constructor"
"TrayController","data-provider boundary small-class","Index","property wrapper"
"NotificationsController","boundary degenerate small-class","Index","wrapper stateless"
"MenusController","entity boundary small-class","Index","property non-void-command collaborator"
"MenusController","entity boundary small-class","CreateContextMenu","wrapper stateless"
"IpcController","boundary degenerate small-class","Index","wrapper stateless"
"HomeController","boundary degenerate small-class","Index","wrapper stateless"
"DialogsController","boundary degenerate small-class","Index","wrapper stateless"
"CrashHangController","degenerate","Index","controller stateless"
"CrashHangController","degenerate","ProcessCrash","wrapper stateless"
"CrashHangController","degenerate","ProcessHang","wrapper stateless"
"AppSysInformationController","boundary degenerate small-class","Index","wrapper stateless"
"SimpleCommandLineParser","unclassified","SimpleCommandLineParser","constructor"
"SimpleCommandLineParser","unclassified","Parse","command collaborator"
"SimpleCommandLineParser","unclassified","Contains","predicate non-void-command"
"SimpleCommandLineParser","unclassified","TryGet","predicate non-void-command"
"VersionCommand","boundary degenerate small-class","VersionCommand","constructor"
"VersionCommand","boundary degenerate small-class","ExecuteAsync","wrapper stateless"
"AddCommand","data-provider boundary small-class","AddCommand","constructor"
"AddCommand","data-provider boundary small-class","ExecuteAsync","property wrapper"
"WindowsController","degenerate","Index","controller stateless"
"WindowsController","degenerate","UpdateReply","controller stateless"
"WindowsController","degenerate","DemoWindow","wrapper stateless"
"WindowsController","degenerate","Index","controller stateless"
"WindowsController","degenerate","UpdateReply","controller stateless"
"WindowsController","degenerate","DemoWindow","wrapper stateless"
"ChromeExtensionInfo","empty","ChromeExtensionInfo","constructor"
"ClipboardController","boundary degenerate small-class","Index","wrapper stateless"
"CreateInterruptedDownloadOptions","empty","CreateInterruptedDownloadOptions","constructor"
"GlobalShortcut","commander","GlobalShortcut","constructor"
"GlobalShortcut","commander","Register","command collaborator"
"GlobalShortcut","commander","IsRegisteredAsync","controller stateless"
"GlobalShortcut","commander","Unregister","command"
"GlobalShortcut","commander","UnregisterAll","command"
"CommandLine","degenerate","CommandLine","constructor"
"CommandLine","degenerate","AppendSwitch","wrapper stateless"
"CommandLine","degenerate","AppendArgument","wrapper stateless"
"CommandLine","degenerate","HasSwitchAsync","controller stateless"
"ReleaseNotes","empty","ReleaseNotes","constructor"
"ReleaseNotes","empty","ReleaseNotes","constructor"
"ReleaseNotes","empty","ReleaseNotes","constructor"
"Shell","degenerate","Shell","constructor"
"Shell","degenerate","ShowItemInFolderAsync","wrapper stateless"
"Shell","degenerate","OpenPathAsync","controller stateless"
"Shell","degenerate","OpenExternalAsync","property non-void-command collaborator"
"Shell","degenerate","OpenExternalAsync","property controller"
"Shell","degenerate","TrashItemAsync","controller stateless"
"Shell","degenerate","Beep","wrapper stateless"
"Shell","degenerate","WriteShortcutLinkAsync","property controller"
"Shell","degenerate","ReadShortcutLinkAsync","controller stateless"
"QuitEventArgs","boundary degenerate small-class","PreventDefault","wrapper stateless"
"Notification","small-class","Notification","constructor"
"Notification","small-class","Show","wrapper"
"Notification","small-class","IsSupportedAsync","controller stateless"
"Build","small-class","OnBuildInitialized","command collaborator"
"Build","small-class","get","factory collaborator incidental"
"Dialog","unclassified","Dialog","constructor"
"Dialog","unclassified","ShowOpenDialogAsync","property controller"
"Dialog","unclassified","ShowSaveDialogAsync","property controller"
"Dialog","unclassified","ShowMessageBoxAsync","property non-void-command collaborator"
"Dialog","unclassified","ShowMessageBoxAsync","property non-void-command collaborator"
"Dialog","unclassified","ShowMessageBoxAsync","property non-void-command collaborator"
"Dialog","unclassified","ShowMessageBoxAsync","property wrapper"
"Dialog","unclassified","ShowErrorBox","wrapper stateless"
"Dialog","unclassified","ShowCertificateTrustDialogAsync","property non-void-command collaborator"
"Dialog","unclassified","ShowCertificateTrustDialogAsync","property controller"
"FileIconOptions","empty","FileIconOptions","constructor"
"ModifierTypeListConverter","pure-controller degenerate small-class","ReadJson","controller stateless"
"ModifierTypeListConverter","pure-controller degenerate small-class","WriteJson","controller stateless"
"Dock","empty","Dock","constructor"
"AutoUpdater","degenerate","get","controller stateless"
"AutoUpdater","degenerate","set","wrapper stateless"
"AutoUpdater","degenerate","get","controller stateless"
"AutoUpdater","degenerate","set","wrapper stateless"
"AutoUpdater","degenerate","get","controller stateless"
"AutoUpdater","degenerate","set","wrapper stateless"
"AutoUpdater","degenerate","get","controller stateless"
"AutoUpdater","degenerate","set","wrapper stateless"
"AutoUpdater","degenerate","get","controller stateless"
"AutoUpdater","degenerate","set","wrapper stateless"
"AutoUpdater","degenerate","get","controller stateless"
"AutoUpdater","degenerate","get","controller stateless"
"AutoUpdater","degenerate","get","incidental"
"AutoUpdater","degenerate","get","controller stateless"
"AutoUpdater","degenerate","get","controller stateless"
"AutoUpdater","degenerate","set","wrapper stateless"
"Cookies","empty","Cookies","constructor"
"MessageBoxOptions","empty","MessageBoxOptions","constructor"
"ReleaseNotesParser","degenerate","ReleaseNotesParser","constructor"
"ReleaseNotesParser","degenerate","Parse","property non-void-command collaborator"
"ReleaseNotesParser","degenerate","ParseComplexFormat","controller stateless"
"ReleaseNotesParser","degenerate","ParseSimpleFormat","controller stateless"
"NotificationOptions","empty","NotificationOptions","constructor"
"ThumbarButton","empty","ThumbarButton","constructor"
"Clipboard","degenerate","Clipboard","constructor"
"Clipboard","degenerate","ReadTextAsync","controller stateless"
"Clipboard","degenerate","WriteText","wrapper stateless"
"Clipboard","degenerate","ReadHTMLAsync","controller stateless"
"Clipboard","degenerate","WriteHTML","wrapper stateless"
"Clipboard","degenerate","ReadRTFAsync","controller stateless"
"Clipboard","degenerate","WriteRTF","wrapper stateless"
"Clipboard","degenerate","ReadBookmarkAsync","controller stateless"
"Clipboard","degenerate","WriteBookmark","wrapper stateless"
"Clipboard","degenerate","ReadFindTextAsync","controller stateless"
"Clipboard","degenerate","WriteFindText","wrapper stateless"
"Clipboard","degenerate","Clear","wrapper stateless"
"Clipboard","degenerate","AvailableFormatsAsync","controller stateless"
"Clipboard","degenerate","Write","wrapper"
"Clipboard","degenerate","ReadImageAsync","controller stateless"
"Clipboard","degenerate","WriteImage","wrapper stateless"
"NativeImage","boundary","NativeImage","constructor"
"NativeImage","boundary","NativeImage","constructor"
"NativeImage","boundary","NativeImage","constructor"
"NativeImage","boundary","Crop","property non-void-command factory collaborator"
"NativeImage","boundary","Resize","property non-void-command factory collaborator"
"NativeImage","boundary","AddRepresentation","command collaborator"
"NativeImage","boundary","GetAspectRatio","property non-void-command collaborator"
"NativeImage","boundary","GetBitmap","collaborator incidental"
"NativeImage","boundary","GetNativeHandle","property non-void-command"
"NativeImage","boundary","GetSize","property non-void-command factory collaborator"
"NativeImage","boundary","IsEmpty","predicate"
"NativeImage","boundary","SetTemplateImage","set"
"NativeImage","boundary","ToBitmap","wrapper stateless"
"NativeImage","boundary","ToDataURL","property non-void-command collaborator"
