Unique Class Stereotype,Class Count
data-provider lazy-class,1
entity minimal-entity boundary,1
boundary data-class,1
minimal-entity commander boundary,2
lazy-class degenerate,2
commander boundary,14
controller,1
boundary degenerate,4
commander boundary data-class small-class,1
entity boundary degenerate,1
commander small-class,5
data-provider degenerate,1
degenerate small-class,11
small-class,10
entity boundary small-class,9
boundary degenerate small-class,34
degenerate,22
boundary,39
pure-controller degenerate,4
empty,129
commander,10
data-provider boundary small-class,9
boundary small-class,1
commander data-class small-class,2
data-provider data-class,3
data-provider data-class small-class,2
data-provider,13
data-class small-class,2
entity boundary,13
entity commander boundary,2
pure-controller degenerate small-class,8
data-provider boundary data-class small-class,2
data-provider boundary,15
unclassified,41
controller small-class,7
entity data-provider boundary,5
data-provider small-class,6
commander boundary small-class,1
Total,434
