Method Stereotype,Stereotype Count
get,215
predicate,507
property,598
void-accessor,32
set,189
command,1944
non-void-command,314
collaborator,1577
controller,574
wrapper,403
constructor,339
copy-constructor,21
destructor,63
factory,6
incidental,157
stateless,689
empty,23
unclassified,82
Total,7733
