Unique Class Stereotype,Class Count
entity,1
entity boundary,2
entity boundary small-class,1
commander boundary small-class,1
factory controller small-class,1
degenerate small-class,1
commander small-class,4
degenerate,7
boundary small-class,2
commander boundary,4
boundary degenerate,5
entity commander boundary,1
boundary degenerate small-class,4
commander boundary degenerate,2
boundary,3
pure-controller degenerate,1
empty,24
unclassified,1
pure-controller,1
pure-controller degenerate small-class,3
Total,69
