Class Name,Class Stereotype,Method Name,Method Stereotype
"Lambda4","commander boundary data-class small-class","testScopes","set collaborator"
"SuperRunner","degenerate small-class","run","incidental"
"LocalVariableSyntax","degenerate small-class","someMethod","empty"
"Person","empty","Person","constructor"
"Person","empty","Person","constructor"
"Product","data-class","getValueOfGoods","get"
"Product","data-class","setValueOfGoods","set"
"Product","data-class","getName","get"
"Product","data-class","setName","set"
"Product","data-class","getPrice","get"
"Product","data-class","setPrice","set"
"Product","data-class","getStock","get"
"Product","data-class","setStock","set"
