Method Stereotype,Stereotype Count
get,122
predicate,39
property,203
void-accessor,24
set,30
command,291
non-void-command,150
collaborator,394
controller,44
wrapper,242
constructor,119
copy-constructor,3
destructor,54
factory,34
incidental,267
stateless,123
empty,20
unclassified,9
Total,2168
