Class Stereotype,Stereotype Count
entity,220
minimal-entity,2
data-provider,158
commander,381
boundary,757
factory,97
controller,100
pure-controller,177
large-class,0
lazy-class,11
degenerate,459
data-class,141
small-class,712
empty,771
unclassified,159
Total,4145
