Method Stereotype,Stereotype Count
get,932
predicate,264
property,1526
void-accessor,1
set,625
command,2593
non-void-command,1839
collaborator,4049
controller,1093
wrapper,588
constructor,830
copy-constructor,9
destructor,0
factory,979
incidental,320
stateless,1468
empty,85
unclassified,3
Total,17204
