Method Stereotype,Stereotype Count
get,70
predicate,181
property,237
void-accessor,74
set,76
command,359
non-void-command,254
collaborator,617
controller,187
wrapper,349
constructor,659
copy-constructor,12
destructor,4
factory,60
incidental,84
stateless,345
empty,29
unclassified,2
Total,3599
