Class Name,Class Stereotype,Method Name,Method Stereotype
"PointerType","entity boundary","PointerType","constructor"
"PointerType","entity boundary","PointerType","constructor"
"PointerType","entity boundary","ResolveForwardReference","set collaborator"
"PointerType","entity boundary","ToString","property"
"PointerType","entity boundary","ToString","property non-void-command collaborator"
"StructType","unclassified","StructType","constructor"
"StructType","unclassified","SetMemberName","set"
"StructType","unclassified","ToString","property non-void-command collaborator"
"StructType","unclassified","ToString","property controller"
"RuntimeArrayType","empty","RuntimeArrayType","constructor"
"SampledImageType","small-class","SampledImageType","constructor"
"SampledImageType","small-class","ToString","incidental"
"SampledImageType","small-class","ToString","property non-void-command collaborator"
"SamplerType","pure-controller degenerate small-class","ToString","incidental"
"SamplerType","pure-controller degenerate small-class","ToString","controller stateless"
"ImageType","small-class","ImageType","constructor"
"ImageType","small-class","ToString","property non-void-command collaborator"
"ImageType","small-class","ToString","property controller"
"MatrixType","small-class","MatrixType","constructor"
"MatrixType","small-class","ToString","incidental"
"MatrixType","small-class","ToString","property controller"
"VectorType","small-class","VectorType","constructor"
"VectorType","small-class","ToString","incidental"
"VectorType","small-class","ToString","property non-void-command collaborator"
"FloatingPointType","small-class","FloatingPointType","constructor"
"FloatingPointType","small-class","ToString","incidental"
"FloatingPointType","small-class","ToString","property controller"
"IntegerType","small-class","IntegerType","constructor"
"IntegerType","small-class","ToString","property"
"IntegerType","small-class","ToString","property controller"
"Type","boundary degenerate small-class","ToString","collaborator incidental"
"OpSubgroupBlockReadINTEL","empty","OpSubgroupBlockReadINTEL","constructor"
"OpSubgroupShuffleXorINTEL","empty","OpSubgroupShuffleXorINTEL","constructor"
"OpSubgroupShuffleINTEL","empty","OpSubgroupShuffleINTEL","constructor"
"OpGroupSMinNonUniformAMD","empty","OpGroupSMinNonUniformAMD","constructor"
"OpGroupIAddNonUniformAMD","empty","OpGroupIAddNonUniformAMD","constructor"
"OpSubgroupReadInvocationKHR","empty","OpSubgroupReadInvocationKHR","constructor"
"OpSubgroupAllKHR","empty","OpSubgroupAllKHR","constructor"
"OpSubgroupFirstInvocationKHR","empty","OpSubgroupFirstInvocationKHR","constructor"
"OpDecorateId","empty","OpDecorateId","constructor"
"OpExecutionModeId","empty","OpExecutionModeId","constructor"
"OpModuleProcessed","empty","OpModuleProcessed","constructor"
"OpMemoryNamedBarrier","empty","OpMemoryNamedBarrier","constructor"
"OpCreatePipeFromPipeStorage","empty","OpCreatePipeFromPipeStorage","constructor"
"OpGroupFMaxNonUniformAMD","empty","OpGroupFMaxNonUniformAMD","constructor"
"OpSizeOf","empty","OpSizeOf","constructor"
"OpImageSparseRead","empty","OpImageSparseRead","constructor"
"OpAtomicFlagClear","empty","OpAtomicFlagClear","constructor"
"OpAtomicFlagTestAndSet","empty","OpAtomicFlagTestAndSet","constructor"
"OpNoLine","empty","OpNoLine","constructor"
"BoolType","pure-controller degenerate small-class","ToString","incidental"
"BoolType","pure-controller degenerate small-class","ToString","controller stateless"
"OpImageSparseDrefGather","empty","OpImageSparseDrefGather","constructor"
"OpImageSparseFetch","empty","OpImageSparseFetch","constructor"
"OpImageSparseSampleProjImplicitLod","empty","OpImageSparseSampleProjImplicitLod","constructor"
"OpImageSparseSampleExplicitLod","empty","OpImageSparseSampleExplicitLod","constructor"
"OpBuildNDRange","empty","OpBuildNDRange","constructor"
"OpGetDefaultQueue","empty","OpGetDefaultQueue","constructor"
"OpIsValidEvent","empty","OpIsValidEvent","constructor"
"OpCreateUserEvent","empty","OpCreateUserEvent","constructor"
"OpRetainEvent","empty","OpRetainEvent","constructor"
"OpGetKernelPreferredWorkGroupSizeMultiple","empty","OpGetKernelPreferredWorkGroupSizeMultiple","constructor"
"OpGetKernelWorkGroupSize","empty","OpGetKernelWorkGroupSize","constructor"
"OpGetKernelNDrangeMaxSubGroupSize","empty","OpGetKernelNDrangeMaxSubGroupSize","constructor"
"OpSubgroupAllEqualKHR","empty","OpSubgroupAllEqualKHR","constructor"
"OpGroupReserveReadPipePackets","empty","OpGroupReserveReadPipePackets","constructor"
"OpGetMaxPipePackets","empty","OpGetMaxPipePackets","constructor"
"OpCommitWritePipe","empty","OpCommitWritePipe","constructor"
"OpCommitReadPipe","empty","OpCommitReadPipe","constructor"
"OpReserveWritePipePackets","empty","OpReserveWritePipePackets","constructor"
