Class Stereotype,Stereotype Count
entity,499
minimal-entity,2
data-provider,392
commander,825
boundary,1277
factory,232
controller,281
pure-controller,545
large-class,1
lazy-class,75
degenerate,920
data-class,154
small-class,1729
empty,1278
unclassified,367
Total,8577
