Class Name,Class Stereotype,Method Name,Method Stereotype
"MapReaderTest","unclassified","testAcceptValidFilenames","controller stateless",
"MapReaderTest","unclassified","testReadingSewersMap","non-void-command collaborator",
"MapReaderTest","unclassified","testReadingSewersMapJar","non-void-command collaborator",
"MapReaderTest","unclassified","checkSewersMap","controller stateless",
"MapReaderTest","unclassified","testReadingCsvMap","non-void-command collaborator",
"MapReaderTest","unclassified","testReadingCsvMapJar","non-void-command collaborator",
"MapReaderTest","unclassified","checkCsvMap","controller stateless",
"MapReaderTest","unclassified","testReadingCsvMapEmbeddedImageCollection","non-void-command collaborator",
"MapReaderTest","unclassified","testReadingCsvMapEmbeddedImageCollectionJar","non-void-command collaborator",
"MapReaderTest","unclassified","checkCsvMapEmbeddedImageCollection","controller stateless",
"MapReaderTest","unclassified","testReadingDesertMap","non-void-command collaborator",
"MapReaderTest","unclassified","testReadingDesertMapJar","non-void-command collaborator",
"MapReaderTest","unclassified","checkDesertMap","controller stateless",
"MapReaderTest","unclassified","testErrorReadingImage","command collaborator",
"MapReaderTest","unclassified","testErrorReadingImageJar","command",
"MapReaderTest","unclassified","testErrorReadingTileset","command collaborator",
"MapReaderTest","unclassified","testErrorReadingTilesetJar","command",
"MapReaderTest","unclassified","testReadingExampleOutsideMap","non-void-command collaborator",
"MapReaderTest","unclassified","testReadingExampleOutsideMapJar","non-void-command collaborator",
"MapReaderTest","unclassified","checkOutsideMap","controller stateless",
"MapReaderTest","unclassified","testReadingPerspectiveWallsMap","non-void-command collaborator",
"MapReaderTest","unclassified","testReadingPerspectiveWallsMapJar","non-void-command collaborator",
"MapReaderTest","unclassified","checkPerspectiveWalls","controller stateless",
"MapReaderTest","unclassified","testReadingHexagonalMap","non-void-command collaborator",
"MapReaderTest","unclassified","testReadingHexagonalMapJar","non-void-command collaborator",
"MapReaderTest","unclassified","checkHexagonalMap","controller stateless",
"MapReaderTest","unclassified","testReadingStaggeredMap","non-void-command collaborator",
"MapReaderTest","unclassified","testReadingStaggeredMapJar","non-void-command collaborator",
"MapReaderTest","unclassified","checkStaggeredMap","controller stateless",
"MapReaderTest","unclassified","testReadingFlippedTiles","non-void-command collaborator",
"MapReaderTest","unclassified","testReadingFlippedTilesJar","non-void-command collaborator",
"MapReaderTest","unclassified","checkFlippedTiles","controller stateless",
"MapReaderTest","unclassified","getUrlFromResources","controller stateless",
"MapReaderTest","unclassified","getJarURL","property non-void-command factory collaborator",
"MapReaderTest","unclassified","testReadmapWithSearchDirectory","controller stateless",
