Class Stereotype,Stereotype Count
entity,458
minimal-entity,1
data-provider,43
commander,434
boundary,782
factory,136
controller,157
pure-controller,85
large-class,1
lazy-class,15
degenerate,343
data-class,29
small-class,733
empty,1141
unclassified,53
Total,4411
