Method Stereotype,Stereotype Count
get,104
predicate,210
property,1582
void-accessor,391
set,403
command,2529
non-void-command,1933
collaborator,3778
controller,777
wrapper,997
constructor,1337
copy-constructor,47
destructor,0
factory,655
incidental,172
stateless,1485
empty,43
unclassified,1
Total,16444
