Class Name,Class Stereotype,Method Name,Method Stereotype
"FragmentPagerItems","empty","FragmentPagerItems","constructor"
"Bundler","unclassified","Bundler","constructor"
"Bundler","unclassified","Bundler","constructor"
"Bundler","unclassified","putAll","get non-void-command collaborator"
"Bundler","unclassified","putByte","get non-void-command"
"Bundler","unclassified","putChar","get non-void-command"
"Bundler","unclassified","putShort","get non-void-command"
"Bundler","unclassified","putFloat","get non-void-command"
"Bundler","unclassified","putCharSequence","get non-void-command collaborator"
"Bundler","unclassified","putParcelable","get non-void-command collaborator"
"Bundler","unclassified","putSize","get non-void-command collaborator"
"Bundler","unclassified","putSizeF","get non-void-command collaborator"
"Bundler","unclassified","putParcelableArray","get non-void-command collaborator"
"Bundler","unclassified","putParcelableArrayList","get non-void-command collaborator"
"Bundler","unclassified","putSparseParcelableArray","get non-void-command collaborator"
"Bundler","unclassified","putIntegerArrayList","get non-void-command"
"Bundler","unclassified","putStringArrayList","get non-void-command"
"Bundler","unclassified","putCharSequenceArrayList","get non-void-command collaborator"
"Bundler","unclassified","putSerializable","get non-void-command collaborator"
"Bundler","unclassified","putByteArray","get non-void-command"
"Bundler","unclassified","putShortArray","get non-void-command"
"Bundler","unclassified","putCharArray","get non-void-command"
"Bundler","unclassified","putFloatArray","get non-void-command"
"Bundler","unclassified","putCharSequenceArray","get non-void-command collaborator"
"Bundler","unclassified","putBundle","get non-void-command collaborator"
"Bundler","unclassified","putBinder","get non-void-command collaborator"
"Bundler","unclassified","putBoolean","get non-void-command"
"Bundler","unclassified","putInt","get non-void-command"
"Bundler","unclassified","putLong","get non-void-command"
"Bundler","unclassified","putDouble","get non-void-command"
"Bundler","unclassified","putString","get non-void-command"
"Bundler","unclassified","putBooleanArray","get non-void-command"
"Bundler","unclassified","putIntArray","get non-void-command"
"Bundler","unclassified","putLongArray","get non-void-command"
"Bundler","unclassified","putDoubleArray","get non-void-command"
"Bundler","unclassified","putStringArray","get non-void-command"
"Bundler","unclassified","get","get collaborator"
"Bundler","unclassified","into","property non-void-command collaborator"
"ViewPagerItems","empty","ViewPagerItems","constructor"
"ViewPagerItemAdapter","entity boundary","ViewPagerItemAdapter","constructor"
"ViewPagerItemAdapter","entity boundary","getCount","property non-void-command"
