Method Stereotype,Stereotype Count
get,1058
predicate,701
property,1526
void-accessor,33
set,676
command,2462
non-void-command,1050
collaborator,2580
controller,377
wrapper,812
constructor,438
copy-constructor,59
destructor,190
factory,10
incidental,253
stateless,577
empty,2196
unclassified,167
Total,15165
