Unique Method Stereotype,Method Count
property command collaborator,1
property non-void-command factory collaborator,3
controller,141
incidental,134
wrapper stateless,432
property controller,58
property non-void-command collaborator,246
controller stateless,145
non-void-command collaborator,14
get non-void-command,129
get property wrapper,1
destructor,190
predicate non-void-command collaborator,196
wrapper,161
predicate set collaborator,17
property collaborator,345
property non-void-command,173
predicate set,17
property set,5
set,423
constructor,438
get property controller,1
empty,2196
unclassified,167
command,1609
property,453
command collaborator,845
get non-void-command collaborator,93
property wrapper,144
get set collaborator,42
void-accessor wrapper,2
predicate non-void-command,149
predicate,208
get,387
collaborator incidental,119
get property non-void-command collaborator,33
get command collaborator,1
get collaborator,290
get controller,4
get predicate non-void-command collaborator,4
get set,15
get predicate non-void-command,3
get predicate wrapper,1
get wrapper,18
property set collaborator,22
predicate collaborator,30
void-accessor,13
copy-constructor,59
void-accessor collaborator,4
void-accessor command collaborator,4
collaborator,117
predicate wrapper,53
get property,14
get predicate set,2
void-accessor command,2
void-accessor controller,7
set collaborator,132
non-void-command,1
predicate controller,21
void-accessor set collaborator,1
get property collaborator,14
get property non-void-command,6
property factory collaborator,7
Total,10562
