Unique Class Stereotype,Class Count
data-provider small-class,1
boundary lazy-class degenerate,1
commander boundary lazy-class degenerate,2
entity minimal-entity,2
commander data-class small-class,2
data-provider boundary lazy-class degenerate,2
entity factory controller,1
commander boundary data-class,1
factory degenerate small-class,4
entity data-class small-class,1
entity small-class,7
data-provider lazy-class small-class,1
empty,542
factory controller,5
data-provider,76
commander boundary degenerate,10
boundary data-class,1
commander small-class,38
entity boundary degenerate,3
factory pure-controller small-class,2
entity commander boundary,44
boundary degenerate small-class,30
degenerate,45
boundary,157
pure-controller small-class,20
data-provider data-class,42
boundary small-class,27
unclassified,220
controller small-class,27
minimal-entity commander boundary,4
pure-controller degenerate small-class,45
entity boundary small-class,37
entity boundary lazy-class degenerate,1
entity commander boundary degenerate,1
small-class,56
commander boundary,157
entity data-provider boundary,23
pure-controller degenerate,21
degenerate small-class,34
data-provider lazy-class,1
data-provider data-class small-class,73
data-provider boundary data-class small-class,43
pure-controller,5
data-provider boundary small-class,12
controller,19
commander boundary small-class,57
entity,5
commander data-class,1
controller degenerate,6
entity factory controller small-class,6
data-provider boundary,33
entity minimal-entity boundary,3
boundary controller,1
lazy-class degenerate,17
data-provider boundary degenerate,1
commander boundary lazy-class,2
commander,101
commander boundary data-class small-class,5
entity boundary,76
data-class,2
lazy-class,2
minimal-entity boundary,1
data-class small-class,3
factory controller small-class,7
commander degenerate,5
boundary degenerate,36
commander lazy-class degenerate,2
data-provider boundary data-class,30
data-provider degenerate,1
boundary data-class small-class,2
data-provider lazy-class degenerate,14
Total,2265
