Method Stereotype,Stereotype Count
get,163
predicate,125
property,587
void-accessor,12
set,158
command,476
non-void-command,567
collaborator,893
controller,156
wrapper,330
constructor,348
copy-constructor,9
destructor,4
factory,181
incidental,212
stateless,333
empty,29
unclassified,2
Total,4585
