Unique Method Stereotype,Method Count
predicate,1
property,1
get,1
set collaborator,6
wrapper stateless,9
non-void-command collaborator,3
command collaborator,11
controller stateless,2
property controller,1
set,4
constructor,15
property non-void-command factory collaborator,2
command,8
factory controller stateless,2
get collaborator,1
incidental,3
property collaborator,4
void-accessor command collaborator,1
property wrapper,1
property non-void-command,1
property non-void-command collaborator,1
non-void-command factory collaborator,1
predicate wrapper,2
predicate non-void-command,3
wrapper,6
controller,2
Total,92
