Method Stereotype,Stereotype Count
get,1548
predicate,1200
property,2733
void-accessor,2486
set,1583
command,6424
non-void-command,2466
collaborator,8213
controller,1609
wrapper,958
constructor,617
copy-constructor,10
destructor,455
factory,111
incidental,662
stateless,1417
empty,560
unclassified,61
Total,33113
