Unique Class Stereotype,Class Count
entity lazy-class,1
entity boundary small-class,1
entity boundary degenerate,1
commander small-class,31
degenerate small-class,3
small-class,30
data-provider boundary,5
data-provider boundary data-class small-class,1
unclassified,26
controller small-class,1
boundary degenerate,40
commander boundary,5
pure-controller degenerate small-class,9
entity commander boundary,6
boundary degenerate small-class,38
pure-controller degenerate,2
empty,110
commander,53
data-provider boundary small-class,2
entity data-provider boundary,29
boundary data-class,1
data-class small-class,1
entity boundary,24
degenerate,11
boundary,14
pure-controller small-class,4
entity,3
factory controller small-class,2
data-provider data-class small-class,1
commander boundary small-class,1
boundary small-class,4
commander data-class small-class,2
Total,462
