Method Stereotype,Stereotype Count
get,559
predicate,283
property,1100
void-accessor,73
set,300
command,2649
non-void-command,1246
collaborator,2172
controller,654
wrapper,419
constructor,491
copy-constructor,13
destructor,0
factory,208
incidental,136
stateless,808
empty,84
unclassified,2
Total,11197
