Unique Method Stereotype,Method Count
factory controller stateless,2
predicate non-void-command,1
void-accessor command,3
predicate,1
property,8
predicate collaborator,5
factory wrapper stateless,5
void-accessor set collaborator,3
get non-void-command,9
get set collaborator,15
predicate set collaborator,1
property set factory collaborator,2
unclassified,9
collaborator,7
get collaborator,4
void-accessor controller,8
factory collaborator incidental,12
non-void-command factory collaborator,2
factory collaborator stateless,7
get set,20
wrapper,251
command collaborator,329
predicate wrapper,1
non-void-command collaborator,28
controller stateless,145
command,288
empty,18
constructor,1375
set,141
property factory wrapper,9
wrapper stateless,99
collaborator stateless,25
void-accessor collaborator,6
void-accessor command collaborator,19
property factory collaborator,42
property set collaborator,14
stateless,4
property non-void-command collaborator,93
property controller,21
set collaborator,184
get non-void-command collaborator,9
property wrapper,12
property factory controller,30
property non-void-command,3
property collaborator,4
property non-void-command factory collaborator,23
get,2
collaborator incidental,36
get property non-void-command collaborator,4
factory wrapper,1
non-void-command,2
incidental,12
controller,102
predicate non-void-command collaborator,7
copy-constructor,17
Total,3480
